userName,score,at,content
StarLight,2,2024-03-01 05:25:57,"tolong dong ini kenapa aplikasinya kedip terus ga bisa melakukan transaksi pembayaran , nanti giliran telat bayar kita yang disalahkan , padahal aplikasinya error ."
Yati Fadya,1,2024-03-01 05:08:38,"Tidak pernah telat sebelumnya, pas jatuh tempo minta wakth dibayarkan besok krna sinyal bermasalah, tdk bs pake banking utk pembayaran dll. Langsung jalan denda 80ribuan. Belum 24jam telatnya. Parah"
Dirga 2019,3,2024-03-01 04:52:53,"Maaf bintang 3 dulu , sambil nunggu kredit score aku dikembalikan jd A dan diaktifkan lg untuk bertransaksi. kalau sudah analis perbaiki baru sya kasih bintang 5 lg, jujur kecewa tiba2 gak bisa transaksi apa apa pdhl limit masih banyak, sama aja gak bisa berguna. Sementara riwayat sya memakai kreditvo selama ini selalu baik, dari kreditvo masih sepi yg pakai."
TWYN3,1,2024-03-01 04:29:14,bagaimana status pengaduan dengan nomer laporan KRED-461672 ? Sudah melewati estimasi waktu masih saja belum bisa terselesaikan masalah ini. Ketika di tanya selalu dengan jawaban template bantu follow up kembali. Masalah transaksi di kredivo berhasil tetapi di tiktok nya batal. Barang tidak keterima tagihan harus tetap di bayar. Scam yang terselubung Kapok belanja disini
Utari Megaputri,5,2024-03-01 04:10:16,Sejauh ini saya menggunakan aplikasi ini sudah 2x pengajuan pinjaman. Respons dan proses nya memang cepat. Tapi limit pinjaman mah gak naik2. Mau belanja barang juga limit nya terbatas.
Bilal Anggawi,1,2024-03-01 03:05:25,Udah gak bisa bayar pake Qris lagi.. selalu di tolak.. padahal udah berbulan bulan pakai itu. Dan semenjak di update udah sulit sekarang tidak fleksibel KEK DI IKLAN IKLANYA
Felly Herawati,1,2024-03-01 02:37:39,"mulai buruk dah, biasa nya benar dlm hitungan jam cair, ini uda 2hari ga cair2 tapi tagihan uda berjalan. padahal butuh uang cepat tapi ga ga guna kalau cair nya lama kaya gini"
IG Ayu Aryantie,5,2024-03-01 02:19:13,Terimakasih Kredivo yg mengerti akan kebutuhan masyarakat Indonesia 😍 Disaat darurat pun langsung di ACC tanpa banyak cingcong kya Aplikasi PinJol tetangga sebelah. Pokoknya beda deh dari Aplikasi PinJol yg lain terlalu banyak ini dan itu.
Hanii,4,2024-03-01 02:14:21,"APK nya bagus sangat membantu cuman Kenapa setelah di update, sekarang ngedip-ngedip terus ya, pas mau bayar tagihan trus aja ngedip-ngedip jadinya susah mau bayar tagihan Tolong diperbaiki dong saya may bayar nih"
Rully Panca,5,2024-03-01 01:29:53,Rekom apk yg sangat mudah di gunakan di masa sepweti ini....tapi tolong kredivo hub nya jika pas jatuh tempo aja...trm ksh..sukse maju..terus..luar biasa kredivo maju terus
Pisaeng Pisaeng,1,2024-03-01 01:19:43,"Susah bgt mau pake transaksi disini, Setidaknya klo udah gak bisa di pake lagi, mending di block saja akunnya .. dari pada ada limit. Tp gk bs di pake sama sekali.. cm PHP aja."
yoga yogie,1,2024-03-01 00:22:17,Tolong diperbaiki lagi semenjak update aplikasi error. kedip-kedip dan lag . jaringan lancar handphone memadai kalau untuk sekedar aplikasi kredivo doang. karna sebelumnya juga lancar. udah di hapus data/install ulang tetap aja begitu
Chu Ningrum,5,2024-02-29 23:01:30,"Pengajuannya menurut saya mudah, langsung dikasih limit 100rb, dengan konsisten saya dlm pembayaran dan alhamdulilah gak prnah telat, dan skrg limit kredit nya udah 7jt. Trimakasih apk kredivo, smoga makin maju.."
Mohammad Kharis,1,2024-02-29 22:24:24,"Bukan masalah jaringan, tapi memang ada bug n malware masuk sehingga merusak programnya. Sy mw bayar gak bisa2 dari kemarin. Tolong segera d perbaiki, jangan harap kami mw bayar tp gak bisa buat bayar krn programnya error."
Asep Juanda,1,2024-02-29 18:40:59,"Udah download dan isi data tapi Tidak bisa mengajukan pinjaman harus nunggu berbulan bulan,mungkin saya tidak ditakdirkan untuk pinjol, karena saya baru pertama kalinya pinjam online dan itupun tidak di acc, tolong data saya dihapus di apk ini, jangan disalah gunakan, saya bisa laporkan ke pihak berwajib apabila data saya disalahgunakan diapk ini."
Ahmad Firdaus,5,2024-02-29 16:30:36,Ga nyangka...proses begitu cepat kredivo permintaan sy langsung cair... Alhamdulillah ya Allah...terimakasih kredivo semoga selalu menjaga kepercayaan pelayanan yg terbaik bagi nasabah nya dan paling terpercaya tentunya...godluck.
Farhan Ramadhan,5,2024-02-29 15:44:04,"Pemakaian transaksi rutin tapi credit score selalu turun , buat cicilan credit atau pinjaman juga selalu lunas tepat waktu tolong di usahakan lagi akun saya min kok semakin turun credit score nya , tetap jadi pelanggan setia kredivo , tetap bertahan di 5 bintang , barangkali ada perbaikan di akun saya ."
Pp N,1,2024-02-29 15:01:44,"pas daftar akun baru, tombol konfirmasi alamat, eror, saya tidak bisa daftar kredivo, masalah ini gimana... jaringan saya bagus, padahal tinggal ngisi 1 data itu lagi loh..."
Fitri Yuliana,5,2024-02-29 14:13:36,Udah ku edit ulasan buruk ku brpa bulan yg lalu dengan ulasan sekarang yang baru.?? Trimaksih udah di ACC dan sangat membantu sekali stelah skian lama mncoba dan trus mencoba hingga berhasil...smoga kedapnnya smakin baik ya aplikasi kredivo nya.!!
Rudis Tira,1,2024-02-29 13:41:57,"Udah bayar pelunasan sisa 3 tagihan, selesai bayar.. Akun di blokir secara permanen... Hati-hati semua.. Cukup saya di jadikan korban... Padahal dari riwayat pembayaran bagus... Hanya telat dalam 1 sesi itupun 6 hari... Sebelumnya belum pernah telat.. Bayar selalu lebih awal... Alhasil balesan kredivo seperti ini... Thx"
Siti Nur,5,2024-02-29 13:17:37,"kredivo the best diantara pinjol lain, selalu bayar telat Krn gajiannya akhir bulan tapi bunga super ringan👍, kalo boleh usul tolong tanggal jatuh tempo jangan lah maju donk biar ga telat bayarnya, jadi ontime akhir bulan aja"
Suci Jayanti,5,2024-02-29 10:04:36,"Terima kasih kredivo pencairan cepat, tpi sangat disayang kan saat mau pengajuan lagi tidak bisa, karena keamanan.. Semoga lebih di upgrade seperti aplikasi orange🤝"
Chandra 1969,5,2024-02-29 09:12:49,"Apk ini sangat membantu sekali dlm keadaan kita lg butuh dana dan sangat cepat pencarian nya sy sangat berterima kasih sekali dengan apk kredivo,kalau bisa limit sy bertambah ini kok berkurang y Semoga bermanfaat dan berguna untuk kita semua dan semoga tambah sukses dan maju terus serta semoga amanah dlm segala sesuatu nya Aamiin sekali lg terima kasih kredivo"
Alex S Yusuf,1,2024-02-29 06:45:19,"Banyak kendala tidak bisa transaksi alasan keamanan... keamanan yg bagaimana? Yg tahu pin saya... Yang punya sidik jari saya.... Yg punya nmr saya... Di notifikasi hrs banyak transaksi,sedang sampai saat ini tidak bisa transaksi alasan keamanan...."
Danu Tri Widyasto,3,2024-02-29 06:30:11,"Usefull n helpfull n very fast, tapi sedikit agak memusingkan bila bertanya CS via live chat n phonecall, karena jawabannya tetap sama. Padahal saya bertanya kenapa tidak bisa bertransaksi belanja dengan tenor 3,6,9 & 12 dan beli pulsa juga tidak bisa, sedangkan limit masih banyak. Saya rasa bila dijawab postingan ini pun jawabannya tetap sama😁😓🤦‍♂️"
Geofani Loly Moron,1,2024-02-29 05:16:20,"Nomor VA pembayaran ternyata salah, padahal di copy dari aplikasi. Akhirnya bayar dan masuk ke tagihan orang lain, dibayar kedua kalinya dana sebelumnya tidak bisa dikembalikan. Sama hak konsumen bgitu juga hak Kredivo, ketika ada kesalahan sulit komunikasi, bgitu penagihan cepat komunikasi."
Budi Susanto,5,2024-02-29 05:15:38,Kereeen..Aya sudah naik limit..dan Alhamdulillah selalu diberikan kelancaran dalam pembayaran.. Semoga bisa naik limit lagi ke limit maksimal.. Terimakasih kredivo..belanja jadi sangat mudah dan gak ribet.
Ahmad Nur,1,2024-02-28 16:52:25,"Sudah sebulan lebih, akun saya tidak bisa digunakan dengan alasan keamanan, padahal tagiha aja gak ada, pembayaran tepat waktu, makin kesinii makin jelak nik kredivo, gak ada penjelasan yg bener² jelas. Percuma nanya² juga gak ada hasilnya. Taii gak jelas make kredivo udah 2th masih gini² aja"
Chacha Khm,2,2024-02-28 16:38:54,Awalnya enak pakai kredivo tapi baru bulan ini transaksi menggunakan qrisnya sudah ada tagihan tapi di toko nya tidak masuk. Dijanjikan 10 hari kerja tapi sampai saat ini blm juga selesai penanganannya.
Joni Irawan,1,2024-02-28 11:09:36,"kesan secara keseluruhan SANGAT KECEWA, karena saya sengaja melakukan transaksi kredit di tanggal Saya gajihan (yaitu tgl 28) ternyata tgl jatuh tempo makin maju dri awal tgl 28 sampai tgl 15an.. otomatis tgl jatuh tempo saat saya belum gajian , dan terkena denda keterlambatan... Komplain ke Marketing nya juga tdk ada penjelasan logis, di tambah lagi tidak ada sosialisasi daei Marketing bahwa tgl jatuh tempo semakin maju semoga keluhan saya bisa jadi bahan pertimbangan TQ Regards"
Syalom Prawito,5,2024-02-28 10:09:36,"Aku sangat puas dgn pelayanan kredivo sangat cepat dan tidak ribet aku beri bintang 5 krn kredivo sgt membantuku di saat situasi paling mendesak,tks kredivo ,semoga semakin sukses usahanya utk kedepannya. Dan masih dpt membantu orang orang yg paling membutuhkan."
Ratna Sari,4,2024-02-28 09:33:35,"Udah bagus banget tapi mau pakai lama lagi tunggu lunas baru bisa pakai🥹🥹 coba bisa setiap saat pakai, Alhamdulillah bayar lancar kalau pun telat langsung bayar semua sayang nya limit nya baliknya lama"
RN SA,2,2024-02-28 08:59:52,"Kenapa setelah update ke versi terbaru malah tidak transaksi padahal limit ada. Sebelumnya bisa lancar padahal tidak ada yang terlambat pembayarannya, sangat kecewa dengan kredivo sekarang"
Cintia Wulandari,2,2024-02-28 08:41:31,Kredivo apaan sih skrg gk jelas. Mau payment shopee tp gabisa alasan nya melanggar ketentuan. Padahal no VA nya punya saya sendiri Dulu tdk seperti ini apk kredivo Mohon dibaca dan di tindak lanjuti ya pihak kredivo
Iqbal Inter,5,2024-02-28 04:29:23,makasih kredivo.dengan adanya aplikasi kredivo saya tidak bingung buat apa saja..mau belanja online maupun offline gampang..hampir 2 tahun make kredivo ini aplikasi yg sangat bermamfaat dan gampang digunakan..ke amanan akunpun sekelas bank..skali lagi makasih kredivo
Iskan,5,2024-02-28 01:29:24,Aplikasi yang tidak ribet ketika kita membutuhkan dana dadakan bisa jadi solusi. Tenornya jg lama limitnya jg semakin bertambah. Terimakasih kredivo 🙏
Sugi sugi,1,2024-02-28 01:05:42,"Hati"" bagi pengguna kredivo, jika melakukan transaksi Qris, saya sdh scan transaksi lalu merchant nya tidak menerima pembayaran nya, kredivo nya juga tidak memberi email dan notifikasi transaksi berhasil, akhirnya saya harus membayar tunai, TAPI kredivo tetap membuat tagihan kepada saya, pdhal invoice transaksi nya saja tidak di berikan kepada saya. Ini jelas curang!!"
Anisa rdina,1,2024-02-27 22:31:01,"Dari awal ga ada rules jatuh tempo. Bayar lebih awal malah maju jatuh temponya, jadi terhitung terlambat dan kena denda, kalo ga kepepet mah makasih deh, pelajaran banget minjem diplatform kaya gini"
Herie Mrch channel,2,2024-02-27 19:36:40,"Bulan kmrin saya mengalami masalah ketika mau bayar yg udh mau jatuh tempo aplikasi gak bisa dibuka sama sekali ngeblank, nah sekrng kena dampak akibat telat bayar jadi gak bisa ambil pulsa score kredit saya juga turun kembali ke D yg asalnya sudah B Sorry saya turunin bintangnya jadi 2 aja"
Hana Rohana,5,2024-02-27 15:33:17,"Alhamdulillah kredivo - pulsa nya,pinjaman cicilan nya jg saya sangat puas sekali,sangat kebantu skli..pokonya kredivo is the best...smg saya terus dapat kepercayaan terus. Dan saya akan terus mempertahankan nya jg dan akan terus menjaga pembayaran nya. Terimakadih KREDIVO 🙏😍"
Esau Rama awang,1,2024-02-27 10:38:40,Pertama memang enak. Gampang tp telat sehari aja rewelnya minta ampun.. Memang saya telat bayar tp kan tiap bulan jalan terus pembayarannya.. Saya kan berurusan dgn aplikasi tp kok tim lapangan nagih manual apa benar itu.. Saya bayar pake aplikasi tp kok ada sistem talangan.. Gmn ini
Ali Wafa,5,2024-02-27 08:41:13,"Alhamdulillah kredivo dlm pelayanannya selama ini baik sekali, saya puas. Namun lebih sempurna lagi kepuasan saya jika limitnya di tambah lagi, soalnya saya ingin transaksi lebih sering namun terkendala limit yang terlalu kecil tidak naik naik, padahal pembayaran saya lancar tidak pernah telat. Jadi kelihatan monoton cara belanja saya. Capek dech. Bagaiman bisa meningkatkan score jika di beri limit sedikit. 🤔😢😭🙏"
Leis Thaher,1,2024-02-27 07:49:27,"Aplikasi ini tadinya bagus, setelah lama pakai mulai tidak beres, pinjaman tgl 28, harusnya jatuh tempo tgl 27, tapi ini tgl 26 sudah jatuh tempo. Telat bayar tgl 27 , langsung kena denda 10%, bantuan tidak bisa dihubungi. Kedepannya akan pindah ke yang lain saja, yg lebih nyaman."
Edit teguh W.P,5,2024-02-27 07:25:08,"Semenjak update, setiap mau buka apk kredivo selalu keluar apk min. Padahal baru dibuka, Tolong diperbaiki lagi min. Sama setiap selesai pembayaran lalu saya mengajukan lgi dengan limit rendah selalu ada bacaan "" Untuk sementara waktu tidak dapat melakukan transaksi """
wafa,4,2024-02-27 07:03:13,"apakah limit kredivo kalo punya cicilan 30 hari harus dilunasi dulu, untuk bisa transaksi belanja di E-Commerce yang lain karna limit kredivo saya tidak bisa digunakan untuk aplikasi yang lain seperti lazada, tapi kalo pulsa bisa lagian saya tidak punya tunggakan pembayaran kenapa tidak bisa trnsaksi di aplikasi lain, apa itu kendalannya mohon dijawab terimakasih"
Thressye Wahyuna Abrahams,5,2024-02-27 04:58:15,"Sangat bagus. Dan mbantu sekali. Terus tingkatkan layanannya.makin sukses, sipp, sangat membantu.sangat puas karena saat perlu bisa langsung pakai tanpa ribet"
Kardi Konveksi,5,2024-02-27 04:22:55,"Bintang 5 buat kredivo, sangat mudah untuk transaksi pembelian token listrik dan lain lain, TPI sayangnya untuk sementara ini belum bisa transaksi tarik tunai.. mudah""han kedepannya sudah bisa..."
Budi Sihombing,1,2024-02-27 01:16:30,"Tanggal pembayaran tidak menentu, atau tidak/30 hari ,aplikasi kredivo sama saja dengan rentenir,saya sebagai nasabah kredivo sangat kecewa!!! Jika ada teman2 yg mau belanja,jangan gunakan aplikasi ini.."
ikahsunyoto officel,1,2024-02-27 01:01:07,"Kredivo ini kurang bagus iya .masa aku ada tagihan pulsa senilai 500.000 .sedang aku tidak pernah beli atau hutang pulsa atau data lewat kredivo ,malah ada tagihan . Terus kemarin aku bayar cicilan udah sesuai nominal malah di tagih lagi katanya masih kurang padahal aku bayar nya sudah sesuai tagihan . Apa perlu di laporkan ke polisi dulu apa di viralkan dulu . Seharusnya kalau punya aplikasi itu harus Amanah jangan cari untung aja !kayak gini kan yang di rugikan yang punya cicilan."
JUWITA FICTORIA BRENNER,1,2024-02-26 23:35:02,"Aplikasi ini memang sudah lama saya pakai transaksi tetapi RIBED jika bayar sebelum waktu nya malah ditangguhkan, bahkan sampai terblokir permanen!!! Tolong pertimbangkan & perbaiki management aturan aplikasi nya, seharusnya bayar lebih cepat malah lebih bagus, ini malah sampai diblokir permanen!!!"
Armansah,5,2024-02-26 21:28:18,terus terang 2jt buat limit 1 bulan tidak mencukupi. teransaksi gak terhitung semua pembayaran litrik air indihome sampai keperluan sehari bahkan sudah langganan semuanya serba otomatis. mungkin sudah 10x lebih mengajukan kenaikan limit tapi di tolak terus. katanya kalau sering transaksi limitnya otomatis naik tapi sampai sekarang gak berubah😓😓. score A level kredi juga jawara flexibel udah mentok semua tapi limit gk kunjung naik😂😂 sy hanya ingin limit 1-2-3 bulan aja yg tinggi 🙏🙏
Hari Yanto,1,2024-02-26 15:43:26,"Saya baru dftar, dan sudah mengisi informasi pribadi. Tanpa ada kolom pin. Giliran selesai ngisi informasi pribadi mau login gak tau pin nya. Pas d klik buat reset pin gak ada link yg d kirim baik via WA atau pun SMS. tolong kejelasannya"
Alamsyah Taparang,1,2024-02-26 12:45:41,"Ini aplikasi kredivo nya di hapus aja secara permanen dari Indonesia tidak ada juga guna, di daftar malah di bilng maaf pengajuan anda blm kami setujui padahal data² nya lengkap, dan kredivo pernah bilang cmn KTP doang ko banyak yg di pertanyakan ini aplikasi memang tdk jelas sdh banyak tipu para pengguna sungguh terlalu mengecewakan. Alasannya maaf klw bisa hubungi nomor yg tertera di bawa ini banyak bicara aslinya menyesal download nih aplikasi mending pinjam uang di bank atau koprasi........."
Ridho Rakhmantyo,1,2024-02-26 10:25:39,"Pengajuan ditolak dong alasan pinjaman cma 3 pembayaran sekalipun gak pernah telat ...malah lunas sebelum waktunya,,pasti d suruh hub lwt email/cs dan itu pun ga ada solusi.setelah hub cs tetap gak bisa pinjam..kalo isu keamanan transaksi,bisa di cek history pinjaman dan bisa dilihat apa pernah telat dalam pembayaran dan sudah berapa kali saya menggunakan kredivo"
urmila wati,5,2024-02-26 08:31:23,"terimakasih kredivo, meski telat bayar tapi setelah dibayar aplikasinya langsung bisa dipake lagi, suka banget belanja lewat aplikasi ini, cicilan murah + bunga rendah, semoga limitku bisa ditambah"
Muhammad Zailani,5,2024-02-26 08:23:52,"Terimakasih kredivo pengajuan saya langsung disetujui. Caranya juga mudah dan cepat. Sudah install beberapa aplikasi, tapi kok ribet dan gak sesuai dengan yg diinginkan. Kredivo ini yg paling sesuai. Walaupun kalau dihitung ya tetep lumayan bunganya.... Lebih baik jangan meminjam, kecuali hal mendesak saja. 🙏🏼 Semoga kredivo semakin baik pelayanannya dan semakin sukses 👍🏼"
Aan Tp,1,2024-02-26 07:24:47,"GK jelas terlalu banyak naka neko nya aplikasi ini mnta upgrade di upgrade harus nunggu 3 bulan lagi GK perlu aku aplikasi gini . . Dari dulu GK pernah bisa buang"" kuota yg mendownload nya.. jng lagi datang SMS nya lah ke akun saya ke email saya juga no saya 😡😡"
azis jumah,1,2024-02-26 05:56:39,"Saya beri bintang satu saja ya, karena pelayanan sangat buruk. Setoran tidak pernah telat bahkan bayar lebih awal. Limit tiap bulan berkurang terus. Sangat menjijikan👎👎👎👎, aplikasi terburuk dalam sejarah 🤮🤮🤮🤮🤮 Aplikasi sampah"
Wahyu Prabowo,1,2024-02-26 03:41:29,"Aneh banget, bayar selalu tepat waktu bahkan beberapa sebelum jatuh tempo, habis itu malah gak bisa pengajuan lagi, sekarang kok gini ya, gak kyak dulu tiap lancar bayar bisa ambil lagi, sekarang lancarpun gak jaminan bisa ambil pinjaman"
